ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
11212,207,E 91ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4627,1
11212,285,E 91ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4646,1
11212,100,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4594,41
11212,123,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4611,64
11212,203,E 92ND,ST,1020,WINTHROP,ST,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4628,1
11212,278,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4627,31
11212,279,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4647,1
11212,333,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4647,34
11212,435,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4667,46
11212,455,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4689,38
11212,459,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4689,31
11212,473,E 92ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4689,25
11212,274,E 93RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4647,6
11212,461,E 93RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4690,32
11212,469,E 93RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4690,29
11212,493,E 93RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4690,19
11212,507,E 93RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4690,12
11212,87 TO 97,E 93RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4596,49
11212,35,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4597,70
11212,78,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4596,39
11212,80,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4596,40
11212,84,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4596,42
11212,86,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4596,43
11212,275,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,1
11212,279,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4649,66
11212,283,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,65
11212,287,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,64
11212,293,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,62
11212,295,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,61
11212,299,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,60
11212,305,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,58
11212,309,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,57
11212,313,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,55
11212,315,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,54
11212,405,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4669,18
11212,411,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4669,15
11212,448,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4690,49
11212,455,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4691,69
11212,468,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4690,56
11212,491,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4691,54
11212,376 TO 386,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4668,20
11212,398 TO 400,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4668,29
11212,447 TO 449,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,4691,73
11212,83 TO 85,E 94TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4597,53
11212,75,E 95TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4598,58
11212,250,E 95TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4630,40
11212,270,E 95TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,6
11212,441,E 95TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4692,80
11212,476,E 95TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4691,26
11212,500,E 95TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,4691,36
11212,87,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4615,1
11212,99,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4615,69
11212,159,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4615,41
11212,170,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4614,43
11212,184,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4631,14
11212,250,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4631,38
11212,425,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4693,32
11212,443,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4693,29
11212,536 TO 544,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4716,59
11212,69 TO 71,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4599,48
11212,73 TO 83,E 96TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4599,43
11212,440,E 98TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4694,59
11212,469,E 98TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3608,6
11212,1040,E NEW YORK,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4597,1
11212,1070,E NEW YORK,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4598,1
11212,1169,E NEW YORK,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,1399,145
11212,1293,E NEW YORK,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1476,36
11212,1723,E NEW YORK,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1444,29
11212,1301 TO 1303,E NEW YORK,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1476,32
11212,160,GLENMORE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3709,115
11212,174,GRAFTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3551,32
11212,180,GRAFTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,3551,34
11212,208,GRAFTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3551,47
11212,269,GRAFTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3567,10
11212,214 TO 218,GRAFTON,ST,47,DUMONT,AVE,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3551,49
11212,7,HEGEMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3621,1
11212,31 TO 47,HEGEMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3622,56
11212,71 TO 77,HEGEMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3623,1
11212,38,HERZL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3494,28
11212,415,HERZL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3598,17
11212,450,HERZL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3609,31
11212,463,HERZL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3610,23
11212,490,HERZL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3609,47
11212,500,HERZL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3609,1
11212,530,HERZL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3620,38
11212,537,HERZL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3621,15
11212,445,HOPKINSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3497,65
11212,859,HOPKINSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3600,11
11212,893,HOPKINSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3612,21
11212,939,HOPKINSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3623,30
11212,906 TO 908,HOPKINSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3611,147
11212,620,HOWARD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3511,57
11212,623,HOWARD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3512,19
11212,624,HOWARD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3511,58
11212,630,HOWARD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3511,60
11212,788,HOWARD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3565,35
11212,806,HOWARD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3565,43
11212,808,HOWARD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3565,44
11212,824,HOWARD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3565,49
11212,9201,KINGS,HWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4667,1
11212,9302,KINGS,HWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4668,69
11212,9507,KINGS,HWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4650,70
11212,9708,KINGS,HWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,4652,76
11212,9712,KINGS,HWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,4652,80
11212,9325 TO 9327,KINGS,HWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4648,33
11212,9407 TO 9427,KINGS,HWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4649,24
11212,17,LEGION,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3514,33
11212,341 TO 355,LEGION,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3582,6
11212,1118,LENOX,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4670,47
11212,1119,LENOX,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4651,46
11212,1107 TO 1117,LENOX,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4650,46
11212,126,LIBERTY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3694,14
11212,30,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3620,30
11212,51,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3610,5
11212,54,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3621,35
11212,73,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3611,7
11212,205,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,211,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,40
11212,215,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,40
11212,219,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,40
11212,227,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,36
11212,165 TO 167,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3615,1
11212,169 TO 179,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3615,1
11212,185 TO 197,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,199 TO 203,LOTT,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,251,MOTHER GASTON,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,3675,7
11212,11 TO 21,NEW LOTS,AVE,230 TO 242,LOTT,AVE,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3628,1
11212,23 TO 39,NEW LOTS,AVE,250,LOTT,AVE,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3628,1
11212,45,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3596,1
11212,80,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3610,34
11212,86,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3610,37
11212,179,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3602,6
11212,181,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3602,5
11212,183,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3602,4
11212,185,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3602,3
11212,187,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3602,2
11212,189,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3602,1
11212,200,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3615,1
11212,206,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3615,1
11212,234,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,210 TO 232,NEWPORT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,510,OSBORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,540,OSBORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,547,OSBORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,40
11212,520 TO 528,OSBORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,530 TO 538,OSBORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3616,1
11212,1563,PITKIN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3494,28
11212,1747,PITKIN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3489,260
11212,1849,PITKIN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3709,133
11212,1853,PITKIN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3709,131
11212,281,POWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3763,117
11212,293,POWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3763,111
11212,681,RALPH,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,ARTICLES 14 & 15,3509,12
11212,725,RALPH,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3531,21
11212,669 TO 675,RALPH,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,ARTICLES 14 & 15,3509,15
11212,94 TO 106,REMSEN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4592,12
11212,61 TO 71,RIVERDALE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3583,1
11212,83 TO 89,RIVERDALE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3584,4
11212,91 TO 95,RIVERDALE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3584,1
11212,70,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4599,38
11212,119,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4616,67
11212,127,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4616,64
11212,129,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4616,63
11212,145,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4616,55
11212,149,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4616,53
11212,154,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4615,36
11212,155,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4616,52
11212,165,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4633,1
11212,178,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4632,11
11212,196,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4632,18
11212,214,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4632,25
11212,275,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4652,69
11212,277,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4652,69
11212,322,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,4651,36
11212,405,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4672,37
11212,416,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4671,30
11212,425,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4694,38
11212,426,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4693,45
11212,450,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4693,56
11212,466,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4693,66
11212,512,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3521,71
11212,525,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4718,30
11212,540,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4717,57
11212,688,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3575,52
11212,730,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3589,38
11212,774,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3602,7501
11212,790,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3602,43
11212,861,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3615,1
11212,890,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3625,33
11212,894,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3625,35
11212,910,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3625,41
11212,166 TO 176,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4632,6
11212,181 TO 195,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4633,65
11212,82 TO 92,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4615,6
11212,841 TO 849,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3615,1
11212,851 TO 859,ROCKAWAY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,3615,1
11212,94 TO 104,ROCKAWAY,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4615,11
11212,950,RUTLAND,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4610,1
11212,1010,RUTLAND,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4612,10
11212,1011,RUTLAND,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4597,52
11212,219,SACKMAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3694,9
11212,477,SARATOGA,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,3493,5
11212,807,SARATOGA,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3583,19
11212,912,SARATOGA,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3607,8
11212,509 TO 515,SARATOGA,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3515,25
11212,901 TO 903,SARATOGA,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3608,27
11212,257,STONE,AVE,257,MOTHER GASTON,BLVD,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,3675,4
11212,279,STONE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3692,13
11212,895,STONE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3868,20
11212,2139,STRAUSS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3584,29
11212,2255,STRAUSS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3609,28
11212,2256,STRAUSS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3608,32
11212,57,SUTTER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3510,76
11212,59,SUTTER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3511,1
11212,92,TAPSCOTT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3532,25
11212,116,TAPSCOTT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3532,35
11212,120,TAPSCOTT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3532,36
11212,129,TAPSCOTT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3533,18
11212,135,TAPSCOTT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,EVICT COOP/CONDO,,3533,16
11212,150,TAPSCOTT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,ARTICLES 14 & 15,3532,49
11212,152,TAPSCOTT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3549,29
11212,122,THATFORD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3522,33
11212,345 TO 365,THATFORD,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3590,11
11212,556,THOMAS S BOYLAND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3518,66
11212,869,THOMAS S BOYLAND,ST,869,HOPKINSON,AVE,BROOKLYN,61,MULTIPLE DWELLING A,,,3612,26
11212,913,THOMAS S BOYLAND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3612,11
11212,2016,UNION,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3509,40
11212,2022,UNION,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3509,43
11212,2031,UNION,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3510,19
11212,2106 TO 2116,UNION,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,ARTICLES 14 & 15,3531,37
11212,127,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3525,9
11212,131,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3525,8
11212,135,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3525,7
11212,137,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3525,6
11212,139,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3525,5
11212,141,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3525,4
11212,143,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3525,3
11212,149,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3525,1
11212,536,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,25
11212,540,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,25
11212,544,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,25
11212,548,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,25
11212,552,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,25
11212,556,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,25
11212,560,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,25
11212,568,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3617,36
11212,670,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3638,50
11212,420 TO 440,WATKINS,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3590,50
11212,1003,WILLMOHR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4666,37
11212,1030,WILLMOHR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4689,42
11212,1039,WILLMOHR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4668,50
11212,1050,WILLMOHR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4690,42
